fid;Cultivo;Fecha;Year;mes;dia;DOY;NDVI
1392476;CBMZ;05/04/2023;2023;4;5;95;0.5547
1403421;CB;05/04/2023;2023;4;5;95;0.8487
1408011;CBMZ;05/04/2023;2023;4;5;95;0.69405
1126576;CB;05/04/2023;2023;4;5;95;0.6354
1431791;CB;05/04/2023;2023;4;5;95;0.84175
1519203;CBMZ;05/04/2023;2023;4;5;95;0.92195
1165468;CB;05/04/2023;2023;4;5;95;0.535
1537336;CBMZ;05/04/2023;2023;4;5;95;0.9559
1577031;CBAF;05/04/2023;2023;4;5;95;0.7194
1603592;CBMZ;05/04/2023;2023;4;5;95;0.578
1609412;CB;05/04/2023;2023;4;5;95;0.49625
1643534;CBMZ;05/04/2023;2023;4;5;95;0.9109
1675003;CB;05/04/2023;2023;4;5;95;0.8815
106682;CB;05/04/2023;2023;4;5;95;0.3697
1689532;CBMZ;05/04/2023;2023;4;5;95;0.8181
1697377;CB;05/04/2023;2023;4;5;95;0.8854
1706706;CB;05/04/2023;2023;4;5;95;0.8773
1711888;CB;05/04/2023;2023;4;5;95;0.40015
1726280;CB;05/04/2023;2023;4;5;95;0.4254
1732011;CBMZ;05/04/2023;2023;4;5;95;0.7448
1759509;CBMZ;05/04/2023;2023;4;5;95;0.914
1767717;CB;05/04/2023;2023;4;5;95;0.5122
1774101;CB;05/04/2023;2023;4;5;95;0.8523
1782986;CB;05/04/2023;2023;4;5;95;0.82225
1791929;CB;05/04/2023;2023;4;5;95;0.9226
1802711;CB;05/04/2023;2023;4;5;95;0.8783
1828914;CB;05/04/2023;2023;4;5;95;0.94075
1380810;CB;05/04/2023;2023;4;5;95;0.5323
1916191;CBMZ;05/04/2023;2023;4;5;95;0.90655
1381962;CBMZ;05/04/2023;2023;4;5;95;0.86305
1931565;CBMZ;05/04/2023;2023;4;5;95;0.6996
1935203;CBMZ;05/04/2023;2023;4;5;95;0.9087
1942016;CB;05/04/2023;2023;4;5;95;0.90265
1953416;CB;05/04/2023;2023;4;5;95;0.8531
1957172;CB;05/04/2023;2023;4;5;95;0.935
1961555;CB;05/04/2023;2023;4;5;95;0.8115
1967604;CBMZ;05/04/2023;2023;4;5;95;0.8163
1992012;CB;05/04/2023;2023;4;5;95;0.8937
2006423;CB;05/04/2023;2023;4;5;95;0.61045
2011189;CB;05/04/2023;2023;4;5;95;0.8635
1453394;CB;05/04/2023;2023;4;5;95;0.7021
2035042;CB;05/04/2023;2023;4;5;95;0.8328
2060058;CBMZ;05/04/2023;2023;4;5;95;0.70965
1489733;CBMZ;05/04/2023;2023;4;5;95;0.6752
2090897;CB;05/04/2023;2023;4;5;95;0.8307
2096944;CB;05/04/2023;2023;4;5;95;0.91825
2109080;CB;05/04/2023;2023;4;5;95;0.08675
2139515;CBGL;05/04/2023;2023;4;5;95;0.8306
2150835;CB;05/04/2023;2023;4;5;95;0.86095
2158805;CBMZ;05/04/2023;2023;4;5;95;0.6074
1519791;CB;05/04/2023;2023;4;5;95;0.87195
2164785;CB;05/04/2023;2023;4;5;95;0.8755
2176062;CB;05/04/2023;2023;4;5;95;0.9419
2181391;CB;05/04/2023;2023;4;5;95;0.8109
2192978;CB;05/04/2023;2023;4;5;95;0.64335
2204322;CB;05/04/2023;2023;4;5;95;0.85495
2213424;CBMZ;05/04/2023;2023;4;5;95;0.8191
2225251;CB;05/04/2023;2023;4;5;95;0.71785
107619;CB;05/04/2023;2023;4;5;95;0.5273
2265212;CB;05/04/2023;2023;4;5;95;0.5232
2324440;CB;05/04/2023;2023;4;5;95;0.7983
2329547;CB;05/04/2023;2023;4;5;95;0.7152
2337625;CB;05/04/2023;2023;4;5;95;0.7846
1657171;CB;05/04/2023;2023;4;5;95;0.52
2345030;CB;05/04/2023;2023;4;5;95;0.92105
2356151;CB;05/04/2023;2023;4;5;95;0.8024
2434329;CB;05/04/2023;2023;4;5;95;0.8611
1665153;CB;05/04/2023;2023;4;5;95;0.692
2436184;CB;05/04/2023;2023;4;5;95;0.943
2465445;CB;05/04/2023;2023;4;5;95;0.89
2466972;CB;05/04/2023;2023;4;5;95;0.6242
2471523;CBMZ;05/04/2023;2023;4;5;95;0.78335
2487249;CB;05/04/2023;2023;4;5;95;0.5964
2509516;CB;05/04/2023;2023;4;5;95;0.8367
2518164;CBMZ;05/04/2023;2023;4;5;95;0.9163
2520966;CB;05/04/2023;2023;4;5;95;0.3223
1730815;CB;05/04/2023;2023;4;5;95;0.2249
2567394;CBMZ;05/04/2023;2023;4;5;95;0.8564
2581409;CB;05/04/2023;2023;4;5;95;0.826
2609629;CB;05/04/2023;2023;4;5;95;0.9376
2626015;CB;05/04/2023;2023;4;5;95;0.82745
2640510;CB;05/04/2023;2023;4;5;95;0.7974
2640513;CB;05/04/2023;2023;4;5;95;0.2809
2643376;CB;05/04/2023;2023;4;5;95;0.8514
2660005;CBMZ;05/04/2023;2023;4;5;95;0.6608
1829109;CB;05/04/2023;2023;4;5;95;0.5993
2678526;CBMZ;05/04/2023;2023;4;5;95;0.70875
2683569;CB;05/04/2023;2023;4;5;95;0.7776
2695469;CB;05/04/2023;2023;4;5;95;0.6752
2697616;CBMZ;05/04/2023;2023;4;5;95;0.927
2698933;CBGL;05/04/2023;2023;4;5;95;0.8953
2716616;CBGL;05/04/2023;2023;4;5;95;0.8545
2753837;CB;05/04/2023;2023;4;5;95;0.7094
2762744;CB;05/04/2023;2023;4;5;95;0.8786
2805751;CB;05/04/2023;2023;4;5;95;0.8808
2855098;CB;05/04/2023;2023;4;5;95;0.7787
2855344;CB;05/04/2023;2023;4;5;95;0.8512
2894627;CB;05/04/2023;2023;4;5;95;0.90285
2894703;CB;05/04/2023;2023;4;5;95;0.91
2894751;CB;05/04/2023;2023;4;5;95;0.9354
2902331;CBMZ;05/04/2023;2023;4;5;95;0.76415
1893207;CB;05/04/2023;2023;4;5;95;0.9359
2912220;CB;05/04/2023;2023;4;5;95;0.8815
1956992;CB;05/04/2023;2023;4;5;95;0.8389
2974881;CB;05/04/2023;2023;4;5;95;0.7871
2975017;CBMZ;05/04/2023;2023;4;5;95;0.9403
2984165;CB;05/04/2023;2023;4;5;95;0.9335
2985685;CBMZ;05/04/2023;2023;4;5;95;0.8085
2994263;CB;05/04/2023;2023;4;5;95;0.8898
3036558;CB;05/04/2023;2023;4;5;95;0.5247
3043697;CBMZ;05/04/2023;2023;4;5;95;0.7146
3052605;CBGL;05/04/2023;2023;4;5;95;0.8624
3057003;CB;05/04/2023;2023;4;5;95;0.8953
3057451;CB;05/04/2023;2023;4;5;95;0.61565
3080745;CB;05/04/2023;2023;4;5;95;0.91985
2011589;CB;05/04/2023;2023;4;5;95;0.4164
3114856;CB;05/04/2023;2023;4;5;95;0.7269
3174345;CBMZ;05/04/2023;2023;4;5;95;0.7824
3182047;CBMZ;05/04/2023;2023;4;5;95;0.7714
3202623;CBGL;05/04/2023;2023;4;5;95;0.6324
3212004;CBRGA;05/04/2023;2023;4;5;95;0.5517
3212234;CB;05/04/2023;2023;4;5;95;0.9404
3216454;CBMZ;05/04/2023;2023;4;5;95;0.8734
3254341;CB;05/04/2023;2023;4;5;95;0.8435
2044817;CB;05/04/2023;2023;4;5;95;0.6053
3262260;CBMZ;05/04/2023;2023;4;5;95;0.7847
3303091;CB;05/04/2023;2023;4;5;95;0.8787
3312201;CB;05/04/2023;2023;4;5;95;0.8098
2097061;CB;05/04/2023;2023;4;5;95;0.888
3317796;CB;05/04/2023;2023;4;5;95;0.7798
3337775;CB;05/04/2023;2023;4;5;95;0.6243
3347297;CB;05/04/2023;2023;4;5;95;0.8344
3348073;CBMZ;05/04/2023;2023;4;5;95;0.7658
3380387;CBMZ;05/04/2023;2023;4;5;95;0.7954
3411506;CB;05/04/2023;2023;4;5;95;0.9176
2139511;CB;05/04/2023;2023;4;5;95;0.79385
3416530;CB;05/04/2023;2023;4;5;95;0.7946
3441721;CB;05/04/2023;2023;4;5;95;0.89355
3441729;CB;05/04/2023;2023;4;5;95;0.9256
3445169;CBMZ;05/04/2023;2023;4;5;95;0.38885
3446578;CB;05/04/2023;2023;4;5;95;0.8479
2144281;CBMZ;05/04/2023;2023;4;5;95;0.8709
3479959;CB;05/04/2023;2023;4;5;95;0.8298
3509059;CBMZ;05/04/2023;2023;4;5;95;0.9308
3518935;CB;05/04/2023;2023;4;5;95;0.9176
3564987;CB;05/04/2023;2023;4;5;95;0.8072
3575354;CB;05/04/2023;2023;4;5;95;0.2233
3578640;CB;05/04/2023;2023;4;5;95;0.9188
3581882;CB;05/04/2023;2023;4;5;95;0.9539
3586837;CB;05/04/2023;2023;4;5;95;0.96245
3615280;CBMZ;05/04/2023;2023;4;5;95;0.667
3643433;CBMZ;05/04/2023;2023;4;5;95;0.9238
3652574;CBMZ;05/04/2023;2023;4;5;95;0.81375
3667765;CBGL;05/04/2023;2023;4;5;95;0.86845
3679141;CB;05/04/2023;2023;4;5;95;0.6871
3680357;CB;05/04/2023;2023;4;5;95;0.9066
3696068;CB;05/04/2023;2023;4;5;95;0.91925
3757467;CB;05/04/2023;2023;4;5;95;0.9191
3776271;CBMZ;05/04/2023;2023;4;5;95;0.6536
3795540;CB;05/04/2023;2023;4;5;95;0.91435
2295979;CB;05/04/2023;2023;4;5;95;0.88065
3815887;CBMZ;05/04/2023;2023;4;5;95;0.8917
3821752;CB;05/04/2023;2023;4;5;95;0.8574
3822537;CBMZ;05/04/2023;2023;4;5;95;0.7684
3838600;CB;05/04/2023;2023;4;5;95;0.457
3862094;CB;05/04/2023;2023;4;5;95;0.6943
3877819;CB;05/04/2023;2023;4;5;95;0.89735
3886690;CBMZ;05/04/2023;2023;4;5;95;0.9599
3897312;CBMZ;05/04/2023;2023;4;5;95;0.8213
3920891;CB;05/04/2023;2023;4;5;95;0.8919
2309535;CB;05/04/2023;2023;4;5;95;0.9384
3947691;CB;05/04/2023;2023;4;5;95;0.54915
3948337;CB;05/04/2023;2023;4;5;95;0.7988
3995771;CB;05/04/2023;2023;4;5;95;0.9453
4031323;CB;05/04/2023;2023;4;5;95;0.91155
4031483;CB;05/04/2023;2023;4;5;95;0.9188
4036962;CB;05/04/2023;2023;4;5;95;0.6586
4052778;CB;05/04/2023;2023;4;5;95;0.7774
4067506;CB;05/04/2023;2023;4;5;95;0.6358
4111930;CB;05/04/2023;2023;4;5;95;0.8451
4174197;CB;05/04/2023;2023;4;5;95;0.5913
4175169;CBMZ;05/04/2023;2023;4;5;95;0.7565
4176369;CB;05/04/2023;2023;4;5;95;0.8131
2502227;CB;05/04/2023;2023;4;5;95;0.9276
4231521;CB;05/04/2023;2023;4;5;95;0.89825
4244944;CBMZ;05/04/2023;2023;4;5;95;0.9138
2551435;CB;05/04/2023;2023;4;5;95;0.5831
4258948;CBMZ;05/04/2023;2023;4;5;95;0.81475
4270057;CB;05/04/2023;2023;4;5;95;0.37025
4288408;CB;05/04/2023;2023;4;5;95;0.8381
